Date/Time,Electricity:Facility [J](TimeStep),InteriorEquipment:Electricity [J](TimeStep),InteriorLights:Electricity [J](TimeStep),Electricity:Facility [J](Hourly),InteriorEquipment:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),DistrictCooling:Facility [J](Hourly),DistrictHeating:Facility [J](Hourly),Carbon Equivalent:Facility [kg](Hourly),DistrictCooling:Facility [J](TimeStep),DistrictHeating:Facility [J](TimeStep),Carbon Equivalent:Facility [kg](TimeStep) 
 09/25  10:10:00,27449.355190974,27449.355190974,0.0,,,,,,,688152.6430166501,50307.334954919,0.0 
 09/25  10:20:00,27449.355190974,27449.355190974,0.0,,,,,,,705012.8853230453,50307.334954919,0.0 
 09/25  10:30:00,27449.355190974,27449.355190974,0.0,,,,,,,720322.8268848504,50307.334954919,0.0 
 09/25  10:40:00,27449.355190974,27449.355190974,0.0,,,,,,,731235.0069426787,50307.334954919,0.0 
 09/25  10:50:00,27449.355190974,27449.355190974,0.0,,,,,,,740273.7138851908,50307.334954919,0.0 
 09/25  11:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,4333280.098675659,301844.009729514,0.0,748283.0226232435,50307.334954919,0.0 
 09/25  11:10:00,27449.355190974,27449.355190974,0.0,,,,,,,756553.2266277267,50307.334954919,0.0 
 09/25  11:20:00,27449.355190974,27449.355190974,0.0,,,,,,,765944.3510393967,50307.334954919,0.0 
 09/25  11:30:00,27449.355190974,27449.355190974,0.0,,,,,,,777362.6992535961,50307.334954919,0.0 
 09/25  11:40:00,27449.355190974,27449.355190974,0.0,,,,,,,790647.8028675992,50307.334954919,0.0 
 09/25  11:50:00,27449.355190974,27449.355190974,0.0,,,,,,,806449.7654575296,50307.334954919,0.0 
 09/25  12:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,4718918.800594794,301844.009729514,0.0,821960.9553489457,50307.334954919,0.0 
 09/25  12:10:00,27449.355190974,27449.355190974,0.0,,,,,,,832136.8007001944,50307.334954919,0.0 
 09/25  12:20:00,27449.355190974,27449.355190974,0.0,,,,,,,841768.1010967869,50307.334954919,0.0 
 09/25  12:30:00,27449.355190974,27449.355190974,0.0,,,,,,,850846.9776902845,50307.334954919,0.0 
 09/25  12:40:00,27449.355190974,27449.355190974,0.0,,,,,,,858748.4342410814,50307.334954919,0.0 
 09/25  12:50:00,27449.355190974,27449.355190974,0.0,,,,,,,865813.6953555293,50307.334954919,0.0 
 09/25  13:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,5121275.001638212,301844.009729514,0.0,871960.9925543361,50307.334954919,0.0 
 09/25  13:10:00,27449.355190974,27449.355190974,0.0,,,,,,,882002.7892955815,50307.334954919,0.0 
 09/25  13:20:00,27449.355190974,27449.355190974,0.0,,,,,,,890580.2189717998,50307.334954919,0.0 
 09/25  13:30:00,27449.355190974,27449.355190974,0.0,,,,,,,897549.7280547815,50307.334954919,0.0 
 09/25  13:40:00,27449.355190974,27449.355190974,0.0,,,,,,,901489.8322401535,50307.334954919,0.0 
 09/25  13:50:00,27449.355190974,27449.355190974,0.0,,,,,,,903835.640181586,50307.334954919,0.0 
 09/25  14:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,5380297.660724102,301844.009729514,0.0,904839.4519801993,50307.334954919,0.0 
 09/25  14:10:00,27449.355190974,27449.355190974,0.0,,,,,,,898184.3020547485,50307.334954919,0.0 
 09/25  14:20:00,27449.355190974,27449.355190974,0.0,,,,,,,888399.8786538796,50307.334954919,0.0 
 09/25  14:30:00,27449.355190974,27449.355190974,0.0,,,,,,,879157.2955853079,50307.334954919,0.0 
 09/25  14:40:00,27449.355190974,27449.355190974,0.0,,,,,,,869308.510308125,50307.334954919,0.0 
 09/25  14:50:00,27449.355190974,27449.355190974,0.0,,,,,,,859078.0656979363,50307.334954919,0.0 
 09/25  15:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,5242572.741922192,301844.009729514,0.0,848444.6896221954,50307.334954919,0.0 
 09/25  15:10:00,27449.355190974,27449.355190974,0.0,,,,,,,841002.0912732883,50307.334954919,0.0 
 09/25  15:20:00,27449.355190974,27449.355190974,0.0,,,,,,,829185.0496797687,50307.334954919,0.0 
 09/25  15:30:00,27449.355190974,27449.355190974,0.0,,,,,,,818807.5365824428,50307.334954919,0.0 
 09/25  15:40:00,27449.355190974,27449.355190974,0.0,,,,,,,802929.6157534533,50307.334954919,0.0 
 09/25  15:50:00,27449.355190974,27449.355190974,0.0,,,,,,,785502.777366615,50307.334954919,0.0 
 09/25  16:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,4844705.528287443,301844.009729514,0.0,767278.457631875,50307.334954919,0.0 
 09/25  16:10:00,27449.355190974,27449.355190974,0.0,,,,,,,737729.0440034916,50307.334954919,0.0 
 09/25  16:20:00,27449.355190974,27449.355190974,0.0,,,,,,,708379.5922933811,50307.334954919,0.0 
 09/25  16:30:00,27449.355190974,27449.355190974,0.0,,,,,,,683761.6430642137,50307.334954919,0.0 
 09/25  16:40:00,27449.355190974,27449.355190974,0.0,,,,,,,660868.4507562209,50307.334954919,0.0 
 09/25  16:50:00,27449.355190974,27449.355190974,0.0,,,,,,,638893.8581863919,50307.334954919,0.0 
 09/25  17:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,4046683.573140472,301844.009729514,0.0,617050.984836773,50307.334954919,0.0 
 09/25  17:10:00,37141.78927803,37141.78927803,0.0,,,,,,,610550.9612974697,50307.334954919,0.0 
 09/25  17:20:00,37141.78927803,37141.78927803,0.0,,,,,,,592537.9252110466,50307.334954919,0.0 
 09/25  17:30:00,37141.78927803,37141.78927803,0.0,,,,,,,573577.3086631978,50307.334954919,0.0 
 09/25  17:40:00,37141.78927803,37141.78927803,0.0,,,,,,,556269.4020265169,50307.334954919,0.0 
 09/25  17:50:00,37141.78927803,37141.78927803,0.0,,,,,,,540742.3674587894,50307.334954919,0.0 
 09/25  18:00:00,37141.78927803,37141.78927803,0.0,222850.73566818,222850.73566818,0.0,3399257.390519546,301844.009729514,0.0,525579.425862525,50307.334954919,0.0 
 09/25  18:10:00,49005.584629506004,49005.584629506004,0.0,,,,,,,522723.7800143336,50307.334954919,0.0 
 09/25  18:20:00,49005.584629506004,49005.584629506004,0.0,,,,,,,506629.17719526009,50307.334954919,0.0 
 09/25  18:30:00,49005.584629506004,49005.584629506004,0.0,,,,,,,490375.46006902775,50307.334954919,0.0 
 09/25  18:40:00,49005.584629506004,49005.584629506004,0.0,,,,,,,474172.3727827874,50307.334954919,0.0 
 09/25  18:50:00,49005.584629506004,49005.584629506004,0.0,,,,,,,458108.11791054779,50307.334954919,0.0 
 09/25  19:00:00,49005.584629506004,49005.584629506004,0.0,294033.507777036,294033.507777036,0.0,2894250.424436837,301844.009729514,0.0,442241.5164648808,50307.334954919,0.0 
 09/25  19:10:00,343790.26869518405,129468.85869518403,214321.41000000004,,,,,,,648343.9267063354,60070.07131843174,0.0 
 09/25  19:20:00,343790.26869518405,129468.85869518403,214321.41000000004,,,,,,,643015.1153782108,60070.07131843174,0.0 
 09/25  19:30:00,343790.26869518405,129468.85869518403,214321.41000000004,,,,,,,632146.1089702159,60070.07131843174,0.0 
 09/25  19:40:00,343790.26869518405,129468.85869518403,214321.41000000004,,,,,,,621635.0284775543,60070.07131843174,0.0 
 09/25  19:50:00,343790.26869518405,129468.85869518403,214321.41000000004,,,,,,,612791.9683894219,60070.07131843174,0.0 
 09/25  20:00:00,343790.26869518405,129468.85869518403,214321.41000000004,2062741.6121711042,776813.1521711041,1285928.4600000005,3763334.099808392,360420.4279105905,0.0,605401.9518866538,60070.07131843174,0.0 
 09/25  20:10:00,353482.70278224008,139161.29278224003,214321.41000000004,,,,,,,601579.3347451831,60070.07131843174,0.0 
 09/25  20:20:00,353482.70278224008,139161.29278224003,214321.41000000004,,,,,,,586080.283129255,60070.07131843174,0.0 
 09/25  20:30:00,353482.70278224008,139161.29278224003,214321.41000000004,,,,,,,570205.06946339,60070.07131843174,0.0 
 09/25  20:40:00,353482.70278224008,139161.29278224003,214321.41000000004,,,,,,,449374.2798138793,60070.07131843174,0.0 
 09/25  20:50:00,353482.70278224008,139161.29278224003,214321.41000000004,,,,,,,439549.3767424145,60070.07131843174,0.0 
 09/25  21:00:00,353482.70278224008,139161.29278224003,214321.41000000004,2120896.2166934406,834967.7566934403,1285928.4600000005,3076438.9776188668,360420.4279105905,0.0,429650.63372474428,60070.07131843174,0.0 
 09/25  21:10:00,350442.83396982008,136121.42396982003,214321.41000000004,,,,,,,417734.1132241951,60070.07131843174,0.0 
 09/25  21:20:00,350442.83396982008,136121.42396982003,214321.41000000004,,,,,,,409488.13649389558,60070.07131843174,0.0 
 09/25  21:30:00,350442.83396982008,136121.42396982003,214321.41000000004,,,,,,,401644.8187533209,60070.07131843174,0.0 
 09/25  21:40:00,350442.83396982008,136121.42396982003,214321.41000000004,,,,,,,394121.257524648,60070.07131843174,0.0 
 09/25  21:50:00,350442.83396982008,136121.42396982003,214321.41000000004,,,,,,,386884.3970489222,60070.07131843174,0.0 
 09/25  22:00:00,350442.83396982008,136121.42396982003,214321.41000000004,2102657.0038189205,816728.5438189202,1285928.4600000005,2389464.722934788,360420.4279105905,0.0,379591.99988980629,60070.07131843174,0.0 
 09/25  22:10:00,339447.59236355408,125126.18236355404,214321.41000000004,,,,,,,377405.7400474156,60070.07131843174,0.0 
 09/25  22:20:00,339447.59236355408,125126.18236355404,214321.41000000004,,,,,,,376701.6802636784,60070.07131843174,0.0 
 09/25  22:30:00,339447.59236355408,125126.18236355404,214321.41000000004,,,,,,,376029.06712298639,60070.07131843174,0.0 
 09/25  22:40:00,339447.59236355408,125126.18236355404,214321.41000000004,,,,,,,375356.670014099,60070.07131843174,0.0 
 09/25  22:50:00,339447.59236355408,125126.18236355404,214321.41000000004,,,,,,,374727.99655063627,60070.07131843174,0.0 
 09/25  23:00:00,339447.59236355408,125126.18236355404,214321.41000000004,2036685.5541813244,750757.0941813242,1285928.4600000005,2254377.9475341697,360420.4279105905,0.0,374156.7935353539,60070.07131843174,0.0 
 09/25  23:10:00,37141.78927803,37141.78927803,0.0,,,,,,,182272.02220405249,50307.334954919,0.0 
 09/25  23:20:00,37141.78927803,37141.78927803,0.0,,,,,,,171840.65742315397,50307.334954919,0.0 
 09/25  23:30:00,37141.78927803,37141.78927803,0.0,,,,,,,164760.8526272361,50307.334954919,0.0 
 09/25  23:40:00,37141.78927803,37141.78927803,0.0,,,,,,,157912.97058599583,50307.334954919,0.0 
 09/25  23:50:00,37141.78927803,37141.78927803,0.0,,,,,,,150789.07546930319,50307.334954919,0.0 
 09/25  24:00:00,37141.78927803,37141.78927803,0.0,222850.73566818,222850.73566818,0.0,970993.9033360789,301844.009729514,0.0,143418.32502633733,50307.334954919,0.0 
 09/26  00:10:00,27449.355190974,27449.355190974,0.0,,,,,,,133906.27867560287,50307.334954919,0.0 
 09/26  00:20:00,27449.355190974,27449.355190974,0.0,,,,,,,124504.93873671454,50307.334954919,0.0 
 09/26  00:30:00,27449.355190974,27449.355190974,0.0,,,,,,,115311.88449425952,50307.334954919,0.0 
 09/26  00:40:00,27449.355190974,27449.355190974,0.0,,,,,,,106404.15220179681,50307.334954919,0.0 
 09/26  00:50:00,27449.355190974,27449.355190974,0.0,,,,,,,97474.66634570633,50307.334954919,0.0 
 09/26  01:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,665985.8910722849,301844.009729514,0.0,88383.9706182049,50307.334954919,0.0 
 09/26  01:10:00,27449.355190974,27449.355190974,0.0,,,,,,,80898.23947329664,50307.334954919,0.0 
 09/26  01:20:00,27449.355190974,27449.355190974,0.0,,,,,,,74794.43260959539,50307.33495491899,0.0 
 09/26  01:30:00,27449.355190974,27449.355190974,0.0,,,,,,,68518.82610799492,50307.334954919,0.0 
 09/26  01:40:00,27449.355190974,27449.355190974,0.0,,,,,,,62256.0231617198,50307.334954919,0.0 
 09/26  01:50:00,27449.355190974,27449.355190974,0.0,,,,,,,56159.3964893504,50307.334954919,0.0 
 09/26  02:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,392758.26999561677,301844.009729514,0.0,50131.352153659536,50307.33495491899,0.0 
 09/26  02:10:00,27449.355190974,27449.355190974,0.0,,,,,,,44631.54281858566,50307.33495491899,0.0 
 09/26  02:20:00,27449.355190974,27449.355190974,0.0,,,,,,,38957.372497091266,50307.334954919,0.0 
 09/26  02:30:00,27449.355190974,27449.355190974,0.0,,,,,,,33352.480042992,50307.334954919,0.0 
 09/26  02:40:00,27449.355190974,27449.355190974,0.0,,,,,,,27804.560684487424,50307.334954919,0.0 
 09/26  02:50:00,27449.355190974,27449.355190974,0.0,,,,,,,22203.470578122833,50307.334954919,0.0 
 09/26  03:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,183436.45244417207,301844.009729514,0.0,16487.02582289291,50307.334954919,0.0 
 09/26  03:10:00,27449.355190974,27449.355190974,0.0,,,,,,,15461.659330743445,50307.334954919,0.0 
 09/26  03:20:00,27449.355190974,27449.355190974,0.0,,,,,,,14464.983607227385,50307.334954919,0.0 
 09/26  03:30:00,27449.355190974,27449.355190974,0.0,,,,,,,13493.462950987245,50307.334954919,0.0 
 09/26  03:40:00,27449.355190974,27449.355190974,0.0,,,,,,,12594.312773994849,50307.334954919,0.0 
 09/26  03:50:00,27449.355190974,27449.355190974,0.0,,,,,,,11782.761597924225,50307.334954919,0.0 
 09/26  04:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,78840.12530947359,301844.009729514,0.0,11042.945048596433,50307.334954919,0.0 
 09/26  04:10:00,27449.355190974,27449.355190974,0.0,,,,,,,5541.634346329941,50307.334954919,0.0 
 09/26  04:20:00,27449.355190974,27449.355190974,0.0,,,,,,,154.8369554758862,50307.334954919,0.0 
 09/26  04:30:00,27449.355190974,27449.355190974,0.0,,,,,,,0.0,50307.334954919,0.0 
 09/26  04:40:00,27449.355190974,27449.355190974,0.0,,,,,,,0.0,50307.334954919,0.0 
 09/26  04:50:00,27449.355190974,27449.355190974,0.0,,,,,,,0.0,50307.33495491899,0.0 
 09/26  05:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,5696.471301805827,301844.009729514,0.0,0.0,50307.334954919,0.0 
 09/26  05:10:00,27449.355190974,27449.355190974,0.0,,,,,,,0.0,50307.334954919,0.0 
 09/26  05:20:00,27449.355190974,27449.355190974,0.0,,,,,,,0.0,50307.33495491899,0.0 
 09/26  05:30:00,27449.355190974,27449.355190974,0.0,,,,,,,0.0,50307.334954919,0.0 
 09/26  05:40:00,27449.355190974,27449.355190974,0.0,,,,,,,0.0,50307.33495491899,0.0 
 09/26  05:50:00,27449.355190974,27449.355190974,0.0,,,,,,,0.0,50307.334954919,0.0 
 09/26  06:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,0.0,301844.009729514,0.0,0.0,50307.33495491899,0.0 
 09/26  06:10:00,28535.035823184,28535.035823184,0.0,,,,,,,0.0,50307.334954919,0.0 
 09/26  06:20:00,28535.035823184,28535.035823184,0.0,,,,,,,0.0,50307.33495491899,0.0 
 09/26  06:30:00,28535.035823184,28535.035823184,0.0,,,,,,,20502.5134329098,50307.33495491899,0.0 
 09/26  06:40:00,28535.035823184,28535.035823184,0.0,,,,,,,39354.43509039528,50307.33495491899,0.0 
 09/26  06:50:00,28535.035823184,28535.035823184,0.0,,,,,,,61116.72775762284,50307.334954919,0.0 
 09/26  07:00:00,28535.035823184,28535.035823184,0.0,171210.21493910402,171210.21493910402,0.0,219654.99765352673,301844.00972951398,0.0,98681.3213725988,50307.334954919,0.0 
 09/26  07:10:00,420266.2134689161,394176.6084689161,26089.605000000003,,,,,,,582963.851740657,99121.01677248272,0.0 
 09/26  07:20:00,420266.2134689161,394176.6084689161,26089.605000000003,,,,,,,613492.5241353115,99121.01677248272,0.0 
 09/26  07:30:00,420266.2134689161,394176.6084689161,26089.605000000003,,,,,,,652285.4378346149,99121.01677248272,0.0 
 09/26  07:40:00,420266.2134689161,394176.6084689161,26089.605000000003,,,,,,,666713.0362711925,99121.01677248272,0.0 
 09/26  07:50:00,420266.2134689161,394176.6084689161,26089.605000000003,,,,,,,686843.982350077,99121.01677248272,0.0 
 09/26  08:00:00,420266.2134689161,394176.6084689161,26089.605000000003,2521597.2808134967,2365059.6508134969,156537.63000000004,3916021.373790257,594726.1006348963,0.0,713722.5414584042,99121.01677248272,0.0 
 09/26  08:10:00,439650.6648000001,413561.05980000007,26089.605000000003,,,,,,,752228.3531149926,99121.01677248272,0.0 
 09/26  08:20:00,439650.6648000001,413561.05980000007,26089.605000000003,,,,,,,837021.3976916993,99121.01677248272,0.0 
 09/26  08:30:00,439650.6648000001,413561.05980000007,26089.605000000003,,,,,,,1038599.6393191707,99121.01677248272,0.0 
 09/26  08:40:00,439650.6648000001,413561.05980000007,26089.605000000003,,,,,,,1318572.4025906358,99121.01677248272,0.0 
 09/26  08:50:00,439650.6648000001,413561.05980000007,26089.605000000003,,,,,,,1360317.717531305,99121.01677248272,0.0 
 09/26  09:00:00,439650.6648000001,413561.05980000007,26089.605000000003,2637903.9888000006,2481366.3588,156537.63000000004,6682506.245518887,594726.1006348963,0.0,1375766.7352710837,99121.01677248272,0.0 
 09/26  09:10:00,417009.2177694961,390919.6127694961,26089.605000000003,,,,,,,1064120.107689151,99121.01677248272,0.0 
 09/26  09:20:00,417009.2177694961,390919.6127694961,26089.605000000003,,,,,,,1098949.4293821115,99121.01677248272,0.0 
 09/26  09:30:00,417009.2177694961,390919.6127694961,26089.605000000003,,,,,,,1133233.1616444244,99121.01677248272,0.0 
 09/26  09:40:00,417009.2177694961,390919.6127694961,26089.605000000003,,,,,,,1162940.5152566042,99121.01677248272,0.0 
 09/26  09:50:00,417009.2177694961,390919.6127694961,26089.605000000003,,,,,,,1189983.7630482456,99121.01677248272,0.0 
 09/26  10:00:00,417009.2177694961,390919.6127694961,26089.605000000003,2502055.3066169766,2345517.6766169767,156537.63000000004,6863532.259183476,594726.1006348963,0.0,1214305.2821629397,99121.01677248272,0.0 
 09/26  10:10:00,27449.355190974,27449.355190974,0.0,,,,,,,852743.2256973082,50307.334954919,0.0 
 09/26  10:20:00,27449.355190974,27449.355190974,0.0,,,,,,,867239.5625845824,50307.334954919,0.0 
 09/26  10:30:00,27449.355190974,27449.355190974,0.0,,,,,,,883021.232445885,50307.334954919,0.0 
 09/26  10:40:00,27449.355190974,27449.355190974,0.0,,,,,,,894327.5223746409,50307.334954919,0.0 
 09/26  10:50:00,27449.355190974,27449.355190974,0.0,,,,,,,901511.7242486762,50307.334954919,0.0 
 09/26  11:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,5304769.956612298,301844.009729514,0.0,905926.689261206,50307.334954919,0.0 
 09/26  11:10:00,27449.355190974,27449.355190974,0.0,,,,,,,916659.4863897341,50307.334954919,0.0 
 09/26  11:20:00,27449.355190974,27449.355190974,0.0,,,,,,,927029.5102006995,50307.334954919,0.0 
 09/26  11:30:00,27449.355190974,27449.355190974,0.0,,,,,,,937718.5045515702,50307.334954919,0.0 
 09/26  11:40:00,27449.355190974,27449.355190974,0.0,,,,,,,949278.0174726099,50307.334954919,0.0 
 09/26  11:50:00,27449.355190974,27449.355190974,0.0,,,,,,,962468.8280086285,50307.334954919,0.0 
 09/26  12:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,5667678.972984829,301844.009729514,0.0,974524.6263615871,50307.334954919,0.0 
 09/26  12:10:00,27449.355190974,27449.355190974,0.0,,,,,,,976724.8207024008,50307.334954919,0.0 
 09/26  12:20:00,27449.355190974,27449.355190974,0.0,,,,,,,979089.9339602329,50307.334954919,0.0 
 09/26  12:30:00,27449.355190974,27449.355190974,0.0,,,,,,,981574.1623250666,50307.334954919,0.0 
 09/26  12:40:00,27449.355190974,27449.355190974,0.0,,,,,,,984748.7949880823,50307.334954919,0.0 
 09/26  12:50:00,27449.355190974,27449.355190974,0.0,,,,,,,987244.3989668551,50307.334954919,0.0 
 09/26  13:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,5898283.290388869,301844.009729514,0.0,988901.1794462311,50307.334954919,0.0 
 09/26  13:10:00,27449.355190974,27449.355190974,0.0,,,,,,,996711.9526647921,50307.334954919,0.0 
 09/26  13:20:00,27449.355190974,27449.355190974,0.0,,,,,,,1004100.0438697655,50307.334954919,0.0 
 09/26  13:30:00,27449.355190974,27449.355190974,0.0,,,,,,,1011335.7705133166,50307.334954919,0.0 
 09/26  13:40:00,27449.355190974,27449.355190974,0.0,,,,,,,1017447.5793513965,50307.334954919,0.0 
 09/26  13:50:00,27449.355190974,27449.355190974,0.0,,,,,,,1023032.6695255376,50307.334954919,0.0 
 09/26  14:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,6080616.908553952,301844.009729514,0.0,1027988.8926291443,50307.334954919,0.0 
 09/26  14:10:00,27449.355190974,27449.355190974,0.0,,,,,,,1024592.3877664758,50307.334954919,0.0 
 09/26  14:20:00,27449.355190974,27449.355190974,0.0,,,,,,,1017702.5798020936,50307.334954919,0.0 
 09/26  14:30:00,27449.355190974,27449.355190974,0.0,,,,,,,1004402.5223295274,50307.334954919,0.0 
 09/26  14:40:00,27449.355190974,27449.355190974,0.0,,,,,,,988108.2481806005,50307.334954919,0.0 
 09/26  14:50:00,27449.355190974,27449.355190974,0.0,,,,,,,969860.7689208645,50307.334954919,0.0 
 09/26  15:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,5954921.71459342,301844.009729514,0.0,950255.207593858,50307.334954919,0.0 
 09/26  15:10:00,27449.355190974,27449.355190974,0.0,,,,,,,934536.4735365564,50307.334954919,0.0 
 09/26  15:20:00,27449.355190974,27449.355190974,0.0,,,,,,,920523.5401771391,50307.334954919,0.0 
 09/26  15:30:00,27449.355190974,27449.355190974,0.0,,,,,,,905562.2188804778,50307.334954919,0.0 
 09/26  15:40:00,27449.355190974,27449.355190974,0.0,,,,,,,890994.9029318898,50307.334954919,0.0 
 09/26  15:50:00,27449.355190974,27449.355190974,0.0,,,,,,,877304.1038142947,50307.334954919,0.0 
 09/26  16:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,5392904.404912627,301844.009729514,0.0,863983.1655722696,50307.334954919,0.0 
 09/26  16:10:00,27449.355190974,27449.355190974,0.0,,,,,,,843717.1410298003,50307.334954919,0.0 
 09/26  16:20:00,27449.355190974,27449.355190974,0.0,,,,,,,823551.2391745919,50307.334954919,0.0 
 09/26  16:30:00,27449.355190974,27449.355190974,0.0,,,,,,,801676.3961949572,50307.334954919,0.0 
 09/26  16:40:00,27449.355190974,27449.355190974,0.0,,,,,,,780103.1311271181,50307.334954919,0.0 
 09/26  16:50:00,27449.355190974,27449.355190974,0.0,,,,,,,758449.9111406684,50307.334954919,0.0 
 09/26  17:00:00,27449.355190974,27449.355190974,0.0,164696.131145844,164696.131145844,0.0,4743975.701797168,301844.009729514,0.0,736477.8831300314,50307.334954919,0.0 
 09/26  17:10:00,37141.78927803,37141.78927803,0.0,,,,,,,723158.6592916678,50307.334954919,0.0 
 09/26  17:20:00,37141.78927803,37141.78927803,0.0,,,,,,,697456.4532721519,50307.334954919,0.0 
 09/26  17:30:00,37141.78927803,37141.78927803,0.0,,,,,,,670799.9045590507,50307.334954919,0.0 
 09/26  17:40:00,37141.78927803,37141.78927803,0.0,,,,,,,646237.8477308682,50307.334954919,0.0 
 09/26  17:50:00,37141.78927803,37141.78927803,0.0,,,,,,,623370.1117684641,50307.334954919,0.0 
 09/26  18:00:00,37141.78927803,37141.78927803,0.0,222850.73566818,222850.73566818,0.0,3961850.8335926148,301844.009729514,0.0,600827.8569704122,50307.334954919,0.0 
 09/26  18:10:00,49005.584629506004,49005.584629506004,0.0,,,,,,,595520.9571705794,50307.334954919,0.0 
 09/26  18:20:00,49005.584629506004,49005.584629506004,0.0,,,,,,,577244.4898569161,50307.334954919,0.0 
 09/26  18:30:00,49005.584629506004,49005.584629506004,0.0,,,,,,,559311.8014356886,50307.334954919,0.0 
 09/26  18:40:00,49005.584629506004,49005.584629506004,0.0,,,,,,,541837.1510891697,50307.334954919,0.0 
 09/26  18:50:00,49005.584629506004,49005.584629506004,0.0,,,,,,,524846.6674516121,50307.334954919,0.0 
 09/26  19:00:00,49005.584629506004,49005.584629506004,0.0,294033.507777036,294033.507777036,0.0,3307108.807930815,301844.009729514,0.0,508347.7409268491,50307.334954919,0.0 
 09/26  19:10:00,343790.26869518405,129468.85869518403,214321.41000000004,,,,,,,699402.799690213,60070.07131843174,0.0 
 09/26  19:20:00,343790.26869518405,129468.85869518403,214321.41000000004,,,,,,,680480.4693436462,60070.07131843174,0.0 
 09/26  19:30:00,343790.26869518405,129468.85869518403,214321.41000000004,,,,,,,519597.31857504209,60070.07131843174,0.0 
 09/26  19:40:00,343790.26869518405,129468.85869518403,214321.41000000004,,,,,,,504817.717222972,60070.07131843174,0.0 
 09/26  19:50:00,343790.26869518405,129468.85869518403,214321.41000000004,,,,,,,491878.66279289886,60070.07131843174,0.0 
 09/26  20:00:00,343790.26869518405,129468.85869518403,214321.41000000004,2062741.6121711042,776813.1521711041,1285928.4600000005,3376500.7371790765,360420.4279105905,0.0,480323.7695543043,60070.07131843174,0.0 
 09/26  20:10:00,353482.70278224008,139161.29278224003,214321.41000000004,,,,,,,471598.57507816576,60070.07131843174,0.0 
 09/26  20:20:00,353482.70278224008,139161.29278224003,214321.41000000004,,,,,,,462850.84978275166,60070.07131843174,0.0 
 09/26  20:30:00,353482.70278224008,139161.29278224003,214321.41000000004,,,,,,,453823.7797116913,60070.07131843174,0.0 
 09/26  20:40:00,353482.70278224008,139161.29278224003,214321.41000000004,,,,,,,444541.35953190267,60070.07131843174,0.0 
 09/26  20:50:00,353482.70278224008,139161.29278224003,214321.41000000004,,,,,,,435171.5666266633,60070.07131843174,0.0 
 09/26  21:00:00,353482.70278224008,139161.29278224003,214321.41000000004,2120896.2166934406,834967.7566934403,1285928.4600000005,2693564.172379422,360420.4279105905,0.0,425578.04164824719,60070.07131843174,0.0 
 09/26  21:10:00,350442.83396982008,136121.42396982003,214321.41000000004,,,,,,,417346.16622764049,60070.07131843174,0.0 
 09/26  21:20:00,350442.83396982008,136121.42396982003,214321.41000000004,,,,,,,412610.13260144766,60070.07131843174,0.0 
 09/26  21:30:00,350442.83396982008,136121.42396982003,214321.41000000004,,,,,,,408181.4449013602,60070.07131843174,0.0 
 09/26  21:40:00,350442.83396982008,136121.42396982003,214321.41000000004,,,,,,,403998.2523268276,60070.07131843174,0.0 
 09/26  21:50:00,350442.83396982008,136121.42396982003,214321.41000000004,,,,,,,399828.27444289906,60070.07131843174,0.0 
 09/26  22:00:00,350442.83396982008,136121.42396982003,214321.41000000004,2102657.0038189205,816728.5438189202,1285928.4600000005,2437957.5436503349,360420.4279105905,0.0,395993.27315016006,60070.07131843174,0.0 
 09/26  22:10:00,339447.59236355408,125126.18236355404,214321.41000000004,,,,,,,386972.6291340671,60070.07131843174,0.0 
 09/26  22:20:00,339447.59236355408,125126.18236355404,214321.41000000004,,,,,,,379795.65910581176,60070.07131843174,0.0 
 09/26  22:30:00,339447.59236355408,125126.18236355404,214321.41000000004,,,,,,,373012.8423732413,60070.07131843174,0.0 
 09/26  22:40:00,339447.59236355408,125126.18236355404,214321.41000000004,,,,,,,366563.6631553372,60070.07131843174,0.0 
